Transaction_ID,Date,Store_ID,Product_ID,Category_ID,Quantity_Sold,Sale_Price_Per_Unit,Total_Sale_Amount,Discount_Amount,Net_Sale_Amount,Payment_Method,Customer_ID,Salesperson_ID
21272,11/25/2020 10:09,129,509,106,5,24.98,124.9,0.17,124.73,Debit Card,1106,574
51535,10/29/2021 20:13,171,515,106,2,174.53,349.06,5.59,343.47,Debit Card,1884,522
41945,7/22/2021 5:00,180,574,102,2,167.14,334.28,28.78,305.5,Debit Card,1346,561
88874,7/7/2021 12:03,109,563,104,1,89.67,89.67,4.2,85.47,Debit Card,1155,596
25348,3/1/2021 11:41,105,510,103,2,136.35,272.7,20.27,252.43,Mobile Payment,1959,566
72398,2/22/2021 8:06,112,541,104,2,31.94,63.88,7.86,56.02,Credit Card,1776,542
11166,4/22/2021 2:01,187,542,107,4,130.43,521.72,23.19,498.53,Mobile Payment,1244,558
16618,3/10/2021 22:16,158,571,102,5,30.88,154.4,24.72,129.68,Credit Card,1043,523
90623,8/19/2021 15:03,151,557,103,5,109.87,549.35,25.5,523.85,Mobile Payment,1702,516
15344,6/22/2021 14:04,177,530,102,2,87.06,174.12,8.37,165.75,Cash,1817,519
26786,12/31/2020 15:33,172,524,106,1,157.14,157.14,6.47,150.67,Credit Card,1136,530
46276,6/17/2021 16:36,130,540,106,2,43.21,86.42,3.38,83.04,Mobile Payment,1940,582
33104,3/18/2021 21:50,157,567,107,2,28.22,56.44,10.12,46.32,Credit Card,1215,573
78800,9/25/2021 13:21,119,530,102,3,139.8,419.4,4.27,415.13,Debit Card,1445,571
81955,9/28/2021 3:30,100,505,103,3,132.53,397.59,4.38,393.21,Mobile Payment,1785,535
28010,1/30/2021 8:39,159,547,103,2,25.41,50.82,6.67,44.15,Debit Card,1611,573
44366,5/13/2021 10:57,144,584,107,1,183.79,183.79,20.67,163.12,Debit Card,1363,598
37559,8/31/2021 11:03,140,506,107,5,73.11,365.55,3.23,362.32,Cash,1711,545
87363,4/16/2021 12:01,107,547,103,5,195.02,975.1,26.77,948.33,Credit Card,1069,591
39100,10/21/2021 14:59,187,584,107,5,117.71,588.55,13.12,575.43,Debit Card,1197,509
43898,6/25/2021 16:08,137,570,103,3,169.54,508.62,16.22,492.4,Cash,1169,582
55684,5/25/2021 7:38,114,575,107,5,160.14,800.7,17.45,783.25,Credit Card,1405,506
71390,1/22/2021 2:23,109,543,107,4,154.11,616.44,7.93,608.51,Cash,1437,577
91573,1/27/2021 21:33,162,552,101,2,151.3,302.6,28.09,274.51,Credit Card,1124,534
51403,12/19/2020 5:23,200,582,104,2,95.74,191.48,29.34,162.14,Mobile Payment,1129,594
44082,11/9/2020 11:02,162,501,104,2,122.2,244.4,0.58,243.82,Credit Card,1536,582
43435,8/18/2021 14:28,115,541,104,4,23.51,94.04,15.78,78.26,Mobile Payment,1451,549
42287,4/8/2021 10:32,168,527,107,5,70.21,351.05,20.8,330.25,Credit Card,1214,576
37975,1/10/2021 7:19,114,515,106,1,152.47,152.47,21.82,130.65,Mobile Payment,1192,535
94238,8/29/2021 4:55,179,552,101,1,197.76,197.76,21.51,176.25,Credit Card,1905,535
45662,8/2/2021 15:38,184,556,104,2,27.77,55.54,0.68,54.86,Debit Card,1464,568
10167,2/11/2021 6:44,177,534,104,3,160.02,480.06,23.64,456.42,Debit Card,1263,597
11334,7/24/2021 1:17,185,582,104,4,129.08,516.32,10.7,505.62,Credit Card,1833,543
66124,3/24/2021 13:56,103,549,101,2,88.98,177.96,24.66,153.3,Cash,1777,525
50875,3/30/2021 22:05,134,574,102,2,150.34,300.68,6.3,294.38,Credit Card,1491,596
36137,7/4/2021 6:20,187,503,102,3,38.54,115.62,5.24,110.38,Mobile Payment,1179,596
92786,6/26/2021 3:05,196,552,101,5,102.79,513.95,6.56,507.39,Debit Card,1940,536
48905,2/24/2021 18:17,182,533,104,3,42.28,126.84,14.46,112.38,Debit Card,1138,529
28402,10/23/2021 22:06,142,596,102,2,97.31,194.62,3.34,191.28,Cash,1216,503
67421,1/3/2021 12:08,140,599,104,1,32.78,32.78,15.06,17.72,Debit Card,1261,587
87056,7/16/2021 10:36,191,600,103,1,42.15,42.15,12.96,29.19,Debit Card,1438,504
73974,3/18/2021 21:11,175,569,106,4,198,792,6.33,785.67,Debit Card,1360,577
68350,8/13/2021 13:40,122,502,102,3,22.24,66.72,15.98,50.74,Credit Card,1192,599
61056,8/17/2021 4:45,135,595,104,3,175.39,526.17,22.59,503.58,Credit Card,1635,600
63850,1/6/2021 10:26,108,573,103,5,47.08,235.4,0.53,234.87,Mobile Payment,1579,553
19998,8/18/2021 6:20,153,562,104,4,30.88,123.52,24.52,99,Cash,1221,587
37662,1/16/2021 6:13,130,503,102,2,53.71,107.42,20.38,87.04,Mobile Payment,1944,538
51959,5/14/2021 23:22,115,594,102,3,164.48,493.44,13.75,479.69,Cash,1429,582
56321,5/26/2021 17:09,148,571,102,4,107.05,428.2,15.57,412.63,Credit Card,1757,533
19588,4/6/2021 13:10,124,539,105,1,91.05,91.05,3.86,87.19,Mobile Payment,1854,600
52086,1/2/2021 6:13,175,591,101,2,117.34,234.68,24.97,209.71,Mobile Payment,1977,537
71944,6/4/2021 20:39,118,598,105,1,109.5,109.5,26.79,82.71,Debit Card,1571,562
65812,2/15/2021 22:40,187,596,102,5,152.7,763.5,3.28,760.22,Cash,1199,502
33418,3/6/2021 9:31,167,505,103,5,197.76,988.8,27.94,960.86,Cash,1099,600
85366,9/13/2021 5:46,166,584,107,2,60.69,121.38,12.36,109.02,Credit Card,1595,514
67183,12/6/2020 8:26,114,580,105,5,122.9,614.5,18.28,596.22,Credit Card,1853,583
36556,8/6/2021 9:41,195,558,105,1,104.25,104.25,5.96,98.29,Debit Card,1877,512
89259,1/22/2021 22:47,126,525,101,3,34.35,103.05,9.08,93.97,Mobile Payment,1843,549
57885,12/16/2020 10:24,135,518,105,5,162.74,813.7,13.07,800.63,Credit Card,1710,587
73120,2/9/2021 12:07,160,518,105,4,100.33,401.32,20.65,380.67,Cash,1797,539
70069,10/25/2021 14:49,123,562,104,2,90.29,180.58,22.99,157.59,Credit Card,1905,512
35383,2/18/2021 15:50,105,554,102,4,149.5,598,16.43,581.57,Debit Card,1596,556
97845,10/8/2021 11:43,137,571,102,4,35.99,143.96,4.57,139.39,Credit Card,1742,599
50669,5/30/2021 0:37,181,528,107,3,47.41,142.23,17.75,124.48,Debit Card,1034,588
58110,2/4/2021 17:57,130,566,105,1,94.44,94.44,25.99,68.45,Credit Card,1999,577
34244,8/24/2021 2:50,169,557,103,2,186.27,372.54,28.32,344.22,Mobile Payment,1082,524
15399,6/2/2021 6:59,167,509,106,1,65.56,65.56,24.58,40.98,Credit Card,1526,559
74833,8/23/2021 8:47,126,558,105,5,66.98,334.9,22.63,312.27,Mobile Payment,1239,560
80586,8/1/2021 20:43,199,592,103,5,21.86,109.3,12.03,97.27,Credit Card,1588,500
86240,2/11/2021 4:02,128,548,102,3,138.75,416.25,8.12,408.13,Credit Card,1958,593
80535,8/12/2021 4:05,196,600,103,5,49.59,247.95,1.41,246.54,Debit Card,1032,580
89895,6/10/2021 2:14,124,564,106,2,142.03,284.06,17.22,266.84,Credit Card,1585,531
50378,5/13/2021 5:49,170,530,102,1,87.6,87.6,16.16,71.44,Mobile Payment,1882,552
95593,7/22/2021 3:48,124,549,101,5,185.81,929.05,17.84,911.21,Cash,1783,557
48893,7/23/2021 12:25,113,579,101,4,181.59,726.36,28.8,697.56,Credit Card,1841,573
64543,8/26/2021 0:10,186,540,106,1,75.9,75.9,19.56,56.34,Mobile Payment,1142,588
83165,12/24/2020 12:14,126,599,104,3,59.4,178.2,2.42,175.78,Debit Card,1119,546
20875,6/18/2021 20:30,146,525,101,4,39.9,159.6,13.84,145.76,Mobile Payment,1385,566
49844,7/10/2021 11:44,150,583,107,3,71.64,214.92,26.82,188.1,Mobile Payment,1235,582
83415,4/11/2021 2:58,158,540,106,2,152.94,305.88,12.86,293.02,Mobile Payment,1963,531
48948,2/20/2021 19:31,162,598,105,3,162.5,487.5,3.56,483.94,Debit Card,1318,521
83084,6/24/2021 5:01,185,569,106,4,38.74,154.96,19.35,135.61,Cash,1294,519
80161,9/27/2021 23:10,129,559,107,2,68.94,137.88,15.2,122.68,Debit Card,1649,525
50158,11/13/2020 16:10,118,534,104,3,21.81,65.43,27.86,37.57,Cash,1440,531
42513,3/3/2021 8:39,186,589,102,2,17.68,35.36,1.6,33.76,Cash,1747,582
86330,2/21/2021 18:37,128,530,102,5,12.93,64.65,28.9,35.75,Cash,1760,563
51387,11/9/2020 2:25,150,525,101,4,177.17,708.68,27.95,680.73,Mobile Payment,1648,544
96983,1/21/2021 1:14,123,583,107,2,74.08,148.16,29.94,118.22,Credit Card,1931,564
42275,5/16/2021 16:31,166,561,101,2,145.61,291.22,2.12,289.1,Mobile Payment,1955,564
57159,10/8/2021 16:54,100,594,102,1,54.76,54.76,8.99,45.77,Debit Card,1220,543
56927,7/1/2021 22:45,112,582,104,5,104.4,522,14.11,507.89,Mobile Payment,1894,593
24856,4/2/2021 11:19,177,536,103,5,101.85,509.25,5,504.25,Cash,1305,547
41571,7/14/2021 20:54,141,549,101,1,144.17,144.17,10.87,133.3,Cash,1030,555
91672,4/3/2021 14:34,122,555,106,5,69.68,348.4,27.99,320.41,Mobile Payment,1198,511
77769,7/11/2021 14:34,133,523,106,5,198.75,993.75,20.55,973.2,Cash,1661,517
82890,10/19/2021 12:55,184,563,104,3,141.74,425.22,7.03,418.19,Debit Card,1990,531
41371,12/31/2020 21:20,189,583,107,2,106.44,212.88,25.4,187.48,Cash,1142,525
68125,7/28/2021 10:44,101,565,101,2,194.72,389.44,26.99,362.45,Credit Card,1527,599
48826,7/5/2021 20:00,130,541,104,5,143.01,715.05,13.07,701.98,Debit Card,1297,539
43494,3/4/2021 15:38,143,564,106,5,133.85,669.25,24.88,644.37,Debit Card,1251,600
37587,3/17/2021 13:37,141,528,107,5,68.74,343.7,16.34,327.36,Credit Card,1131,597
46540,12/3/2020 17:24,131,526,102,5,195.71,978.55,16.7,961.85,Cash,1598,534
46098,10/4/2021 0:57,120,596,102,2,117.74,235.48,13.43,222.05,Credit Card,1278,563
90704,2/26/2021 5:41,119,512,107,2,158.59,317.18,20.72,296.46,Cash,1353,509
71756,5/17/2021 11:06,178,566,105,2,164.64,329.28,7.64,321.64,Cash,1574,543
50448,8/21/2021 1:10,105,523,106,3,168.32,504.96,16.43,488.53,Mobile Payment,1144,554
63041,4/8/2021 5:14,148,576,103,1,123.66,123.66,28.5,95.16,Cash,1200,563
43689,8/23/2021 2:46,102,522,102,1,31.65,31.65,10.82,20.83,Mobile Payment,1154,501
26029,5/18/2021 9:43,111,562,104,4,52.14,208.56,22.18,186.38,Mobile Payment,1839,548
26198,7/16/2021 16:05,199,585,107,4,74.13,296.52,21.89,274.63,Credit Card,1495,585
15266,7/10/2021 18:21,135,600,103,4,186.01,744.04,23.03,721.01,Debit Card,1412,509
84633,6/4/2021 6:27,168,596,102,5,62.74,313.7,4.87,308.83,Credit Card,1344,592
48825,3/28/2021 1:31,177,558,105,2,187.3,374.6,14.27,360.33,Cash,1297,578
55700,10/7/2021 15:40,133,512,107,3,160.81,482.43,27.35,455.08,Debit Card,1925,570
72201,7/10/2021 4:08,192,528,107,3,98.59,295.77,21.89,273.88,Credit Card,1104,522
57101,9/14/2021 21:25,167,515,106,2,57.03,114.06,3.41,110.65,Debit Card,1477,549
55117,6/22/2021 18:25,188,510,103,4,73.67,294.68,1.23,293.45,Cash,1080,541
21532,10/8/2021 18:15,160,590,105,2,41.2,82.4,29.44,52.96,Cash,1732,596
42731,11/6/2021 2:53,160,553,104,4,92.33,369.32,15.7,353.62,Debit Card,1258,585
61859,5/6/2021 6:01,197,571,102,5,162.68,813.4,18.1,795.3,Mobile Payment,1374,554
39254,3/11/2021 4:39,135,569,106,3,182.81,548.43,19.87,528.56,Mobile Payment,1392,517
92531,12/31/2020 12:39,191,578,105,5,61.76,308.8,0.82,307.98,Cash,1430,583
38152,1/13/2021 18:31,140,527,107,5,90.69,453.45,27.96,425.49,Credit Card,1412,560
46134,1/25/2021 16:56,104,561,101,4,22,88,7.84,80.16,Mobile Payment,1992,545
88730,10/20/2021 7:40,128,565,101,1,122.83,122.83,20.48,102.35,Credit Card,1014,583
22916,6/19/2021 21:01,190,511,103,3,65.91,197.73,3.55,194.18,Credit Card,1271,532
63348,12/21/2020 0:14,144,562,104,4,110.6,442.4,26.06,416.34,Cash,1621,598
91835,10/5/2021 4:00,190,543,107,1,37.84,37.84,17.29,20.55,Mobile Payment,1830,556
72889,6/10/2021 3:06,148,554,102,3,177.32,531.96,23.44,508.52,Credit Card,1976,588
16450,1/6/2021 12:34,177,593,102,4,53.65,214.6,17.29,197.31,Debit Card,1105,566
69094,7/31/2021 15:11,130,528,107,5,112.89,564.45,13.6,550.85,Credit Card,1570,573
30408,2/23/2021 1:08,174,573,103,3,34.35,103.05,24.72,78.33,Mobile Payment,1823,529
37480,8/9/2021 18:57,101,600,103,1,39.56,39.56,6.98,32.58,Credit Card,1177,512
20121,9/30/2021 1:57,132,557,103,1,45.24,45.24,27.64,17.6,Cash,1117,517
32545,10/29/2021 17:08,172,582,104,5,78.39,391.95,6.48,385.47,Mobile Payment,1860,540
17678,6/9/2021 3:10,109,565,101,4,60.2,240.8,9.14,231.66,Cash,1187,577
93818,3/10/2021 20:01,164,545,101,1,37.5,37.5,14.15,23.35,Mobile Payment,1898,544
28251,6/2/2021 21:53,179,506,107,2,160.52,321.04,8.76,312.28,Credit Card,1458,561
53293,11/4/2021 21:53,171,528,107,1,180.72,180.72,0.76,179.96,Mobile Payment,1308,590
68989,9/18/2021 12:23,153,576,103,1,52.67,52.67,4.13,48.54,Cash,1878,528
75336,6/15/2021 6:27,168,519,103,2,139.2,278.4,4.88,273.52,Cash,1785,543
39170,4/29/2021 20:37,119,575,107,1,191.38,191.38,6.84,184.54,Mobile Payment,1475,597
67236,3/21/2021 9:17,155,556,104,4,194.68,778.72,13.69,765.03,Mobile Payment,1486,575
53387,8/2/2021 23:38,171,568,107,1,127.13,127.13,27.62,99.51,Cash,1527,558
83605,12/17/2020 18:01,180,527,107,4,28.09,112.36,7.18,105.18,Credit Card,1872,568
96424,5/6/2021 18:43,191,561,101,5,73.12,365.6,2.78,362.82,Credit Card,1085,579
91839,10/3/2021 20:19,184,564,106,4,89.68,358.72,29.83,328.89,Mobile Payment,1570,562
54275,3/16/2021 15:16,142,536,103,5,42.96,214.8,27.58,187.22,Credit Card,1472,586
72038,6/25/2021 18:18,103,540,106,4,39.53,158.12,16.22,141.9,Credit Card,1590,576
59555,10/25/2021 7:12,141,521,101,1,187.52,187.52,5.48,182.04,Cash,1339,560
75249,8/8/2021 15:37,193,588,103,4,163.98,655.92,25.59,630.33,Mobile Payment,1950,504
25809,6/12/2021 3:19,193,533,104,4,26.86,107.44,0.22,107.22,Credit Card,1073,563
17276,6/30/2021 1:07,117,552,101,4,133.36,533.44,24.3,509.14,Cash,1224,559
25581,7/21/2021 7:03,114,523,106,5,23.43,117.15,17.96,99.19,Credit Card,1184,504
41367,8/25/2021 15:53,175,570,103,4,120.29,481.16,17.32,463.84,Cash,1484,534
34670,11/13/2020 4:17,165,500,104,1,76.92,76.92,6.45,70.47,Cash,1146,531
86658,5/30/2021 4:48,112,587,101,5,127.42,637.1,28.26,608.84,Credit Card,1644,515
58589,1/28/2021 16:20,117,589,102,2,135.89,271.78,26.77,245.01,Mobile Payment,1319,507
54625,3/24/2021 22:28,136,515,106,1,169.44,169.44,18.14,151.3,Mobile Payment,1384,530
69597,2/9/2021 18:19,110,517,104,4,129.67,518.68,28.17,490.51,Cash,1672,570
15379,5/6/2021 14:38,133,598,105,5,25.07,125.35,15.99,109.36,Cash,1745,580
67325,8/19/2021 9:08,200,583,107,1,10.55,10.55,29.47,-18.92,Debit Card,1094,540
67440,5/13/2021 4:47,158,551,103,5,14.63,73.15,28.78,44.37,Debit Card,1689,594
98799,6/26/2021 16:30,139,563,104,2,63.3,126.6,10.2,116.4,Credit Card,1660,505
97199,12/9/2020 2:33,105,538,105,4,118.68,474.72,10.05,464.67,Debit Card,1386,595
99739,3/7/2021 17:00,118,528,107,5,146.74,733.7,12.53,721.17,Cash,1584,587
39809,11/14/2020 6:14,176,507,103,3,105.14,315.42,7.32,308.1,Credit Card,1401,529
38584,10/9/2021 4:55,108,546,103,3,49.1,147.3,12.23,135.07,Credit Card,1062,579
47658,8/20/2021 10:16,105,558,105,5,97.75,488.75,12.7,476.05,Debit Card,1059,502
59912,4/22/2021 17:09,114,529,104,2,70.53,141.06,13.64,127.42,Credit Card,1932,581
64690,5/2/2021 20:45,126,598,105,5,93.12,465.6,26.8,438.8,Mobile Payment,1196,519
58565,1/23/2021 5:13,143,538,105,2,138.6,277.2,18.35,258.85,Mobile Payment,1320,576
68623,11/24/2020 3:19,107,544,102,4,28.57,114.28,9.9,104.38,Mobile Payment,1498,546
42395,1/1/2021 18:03,102,542,107,5,61.1,305.5,3.3,302.2,Mobile Payment,1968,527
85586,6/23/2021 10:08,110,585,107,1,50.81,50.81,18.29,32.52,Credit Card,1907,589
71874,3/12/2021 8:45,192,519,103,2,105.21,210.42,26.26,184.16,Mobile Payment,1318,525
16607,6/19/2021 14:39,127,503,102,5,123.17,615.85,9.54,606.31,Debit Card,1412,563
85107,11/3/2021 16:52,160,518,105,3,198.37,595.11,16.56,578.55,Debit Card,1693,594
30702,9/16/2021 21:27,176,560,107,5,196.97,984.85,23.31,961.54,Cash,1304,576
40146,9/25/2021 15:20,129,524,106,4,100.07,400.28,5.8,394.48,Mobile Payment,1374,552
81841,2/12/2021 23:12,200,552,101,4,182.13,728.52,4.13,724.39,Credit Card,1593,567
17000,3/18/2021 15:15,161,538,105,2,194.17,388.34,1.55,386.79,Mobile Payment,1697,587
90175,4/29/2021 22:23,145,513,106,1,194.03,194.03,11.91,182.12,Credit Card,1405,514
43843,1/19/2021 15:15,176,520,101,2,21.95,43.9,14,29.9,Debit Card,1596,592
10830,12/28/2020 20:58,106,519,103,4,160.16,640.64,27.27,613.37,Debit Card,1407,569
25295,6/8/2021 22:21,148,525,101,5,170.23,851.15,15.36,835.79,Debit Card,1139,507
74367,9/10/2021 3:30,125,577,102,2,141.25,282.5,4.8,277.7,Cash,1175,523
70202,6/24/2021 14:51,129,506,107,2,125.67,251.34,4.71,246.63,Mobile Payment,1142,551
22430,4/3/2021 11:54,160,587,101,1,71.63,71.63,7.43,64.2,Credit Card,1820,562
92600,12/7/2020 1:37,184,556,104,1,136.88,136.88,0.26,136.62,Credit Card,1996,525
47979,9/6/2021 0:39,183,512,107,5,114.62,573.1,21.88,551.22,Cash,1343,529
92531,6/13/2021 3:58,166,578,105,4,66.49,265.96,11.24,254.72,Credit Card,1566,559
86856,2/1/2021 9:40,199,540,106,4,126.69,506.76,23.91,482.85,Debit Card,1022,551
74696,6/27/2021 3:52,150,579,101,5,175.81,879.05,13.48,865.57,Cash,1323,508
10624,10/28/2021 8:56,197,512,107,1,197.82,197.82,10.74,187.08,Mobile Payment,1961,517
43484,4/29/2021 0:24,130,592,103,5,39.33,196.65,26.91,169.74,Debit Card,1382,512
39482,4/21/2021 21:40,141,536,103,5,70.58,352.9,17.34,335.56,Mobile Payment,1195,503
27742,2/3/2021 2:13,100,544,102,3,86.99,260.97,0.99,259.98,Credit Card,1880,577
65664,4/9/2021 15:50,176,501,104,4,97.95,391.8,28.53,363.27,Credit Card,1535,555
96137,10/13/2021 15:31,126,561,101,3,66.02,198.06,15.09,182.97,Cash,1369,571
96034,7/9/2021 11:22,179,507,103,5,117.36,586.8,25.14,561.66,Debit Card,1138,504
90679,11/11/2020 20:16,120,509,106,2,47.7,95.4,2.9,92.5,Mobile Payment,1878,501
85477,9/3/2021 5:06,173,597,102,1,197.61,197.61,8.54,189.07,Mobile Payment,1714,576
66512,1/25/2021 23:00,193,578,105,5,105.8,529,14.63,514.37,Debit Card,1879,527
63748,5/15/2021 9:33,193,598,105,2,43.75,87.5,14.17,73.33,Credit Card,1781,547
63193,5/29/2021 17:20,169,568,107,1,30.11,30.11,20.89,9.22,Cash,1457,509
73393,12/13/2020 12:04,126,500,104,5,104.02,520.1,5.37,514.73,Debit Card,1047,500
69222,9/25/2021 19:32,191,588,103,5,156.01,780.05,25.68,754.37,Cash,1607,528
52942,2/18/2021 11:18,169,592,103,3,117.27,351.81,12.11,339.7,Cash,1381,592
93722,2/28/2021 22:59,166,519,103,5,129.45,647.25,27.41,619.84,Cash,1346,530
48349,5/22/2021 7:38,132,566,105,3,194.49,583.47,14.62,568.85,Mobile Payment,1565,519
92308,8/9/2021 8:51,188,563,104,2,17.01,34.02,29.88,4.14,Cash,1047,551
37480,8/31/2021 0:03,128,504,103,3,54.52,163.56,10.96,152.6,Credit Card,1726,511
19198,7/15/2021 22:29,198,561,101,5,161.05,805.25,15.33,789.92,Credit Card,1707,560
56733,4/27/2021 7:41,100,513,106,2,28.65,57.3,21.7,35.6,Debit Card,1536,538
35071,1/18/2021 16:39,124,564,106,3,162.2,486.6,29.07,457.53,Cash,1346,558
72782,9/18/2021 7:54,197,510,103,3,62.82,188.46,6.73,181.73,Cash,1465,500
88143,10/6/2021 9:20,140,508,105,5,148.28,741.4,18.71,722.69,Debit Card,1896,514
57836,10/7/2021 16:45,102,594,102,4,61.38,245.52,17.43,228.09,Cash,1885,523
57069,4/24/2021 15:54,147,591,101,5,162.62,813.1,10.84,802.26,Mobile Payment,1323,589
46853,10/16/2021 17:30,161,592,103,5,58.22,291.1,17.09,274.01,Debit Card,1308,571
39997,1/31/2021 3:30,101,532,102,4,186.48,745.92,19.39,726.53,Mobile Payment,1091,585
68918,2/21/2021 1:36,153,568,107,1,148.69,148.69,13.18,135.51,Cash,1409,556
68347,6/19/2021 23:20,111,523,106,2,154.17,308.34,4.07,304.27,Mobile Payment,1683,596
65101,10/15/2021 5:44,162,567,107,2,98,196,14.07,181.93,Cash,1863,594
91791,12/8/2020 15:19,122,514,101,5,191.44,957.2,3.81,953.39,Debit Card,1086,571
66693,3/14/2021 10:20,170,549,101,4,164.22,656.88,24.35,632.53,Debit Card,1049,524
38676,10/12/2021 19:49,100,504,103,3,165.32,495.96,0.92,495.04,Debit Card,1660,575
41064,6/18/2021 20:01,173,540,106,1,87.47,87.47,24.48,62.99,Credit Card,1668,561
85955,7/30/2021 10:21,192,508,105,2,117.49,234.98,24.47,210.51,Mobile Payment,1711,513
36237,8/15/2021 7:07,100,582,104,1,145.24,145.24,20.07,125.17,Credit Card,1023,560
27088,7/6/2021 6:21,199,555,106,3,183.23,549.69,20.99,528.7,Credit Card,1099,599
83034,10/26/2021 5:23,105,548,102,4,189.42,757.68,5.69,751.99,Mobile Payment,1463,554
28474,2/24/2021 22:19,132,562,104,1,197.76,197.76,1.63,196.13,Mobile Payment,1207,542
49526,1/22/2021 15:17,127,501,104,5,16.85,84.25,12.83,71.42,Cash,1850,527
47754,8/19/2021 5:20,116,568,107,2,180.34,360.68,20.66,340.02,Credit Card,1361,562
72233,5/31/2021 8:01,149,542,107,5,169.41,847.05,19.55,827.5,Debit Card,1905,503
81823,7/14/2021 7:41,168,507,103,1,167.1,167.1,14.6,152.5,Mobile Payment,1856,580
86830,8/5/2021 17:12,176,513,106,5,166.79,833.95,4.72,829.23,Credit Card,1229,588
43020,2/16/2021 1:25,152,597,102,1,61.79,61.79,13.38,48.41,Mobile Payment,1317,592
52203,7/31/2021 2:52,198,566,105,3,125.67,377.01,1.92,375.09,Credit Card,1986,537
38125,5/13/2021 6:02,136,567,107,1,75.23,75.23,3.58,71.65,Cash,1732,595
12377,1/18/2021 9:40,118,539,105,2,143.01,286.02,29.2,256.82,Cash,1652,530
32632,4/6/2021 3:00,179,547,103,3,97.3,291.9,0.96,290.94,Mobile Payment,1961,551
99795,2/2/2021 8:31,131,580,105,3,183.06,549.18,20.45,528.73,Cash,1310,511
62546,3/2/2021 5:32,194,555,106,2,182.05,364.1,8.48,355.62,Cash,1405,574
85433,5/12/2021 16:07,109,552,101,1,124.13,124.13,15.82,108.31,Mobile Payment,1673,500
84484,2/6/2021 23:59,172,578,105,1,192.22,192.22,9.69,182.53,Credit Card,1720,555
21327,2/25/2021 10:47,183,546,103,2,146.28,292.56,16.79,275.77,Cash,1076,523
50120,1/23/2021 6:45,161,510,103,2,64.2,128.4,18.27,110.13,Mobile Payment,1539,525
37638,1/21/2021 12:07,163,576,103,2,19.58,39.16,2.86,36.3,Cash,1980,563
22084,5/4/2021 21:36,175,506,107,2,167.03,334.06,14.26,319.8,Cash,1020,574
13692,5/30/2021 15:25,132,588,103,1,194.77,194.77,3.32,191.45,Debit Card,1041,544
19170,12/4/2020 15:18,107,500,104,2,107.82,215.64,20.43,195.21,Credit Card,1180,567
41894,6/4/2021 19:43,193,525,101,3,155.14,465.42,0.56,464.86,Mobile Payment,1976,538
46892,5/27/2021 7:24,161,582,104,3,81.83,245.49,11.82,233.67,Debit Card,1699,567
47059,10/27/2021 11:50,190,500,104,4,25.83,103.32,25.38,77.94,Debit Card,1604,562
91211,6/8/2021 12:47,172,591,101,5,108.89,544.45,29.06,515.39,Cash,1515,529
58846,12/17/2020 15:43,178,595,104,1,36.1,36.1,18.02,18.08,Cash,1853,586
68861,4/18/2021 3:02,115,552,101,4,116.68,466.72,25.07,441.65,Debit Card,1315,578
60823,5/8/2021 19:51,113,505,103,1,115.96,115.96,0.8,115.16,Mobile Payment,1604,557
74627,9/14/2021 16:00,184,529,104,5,46.54,232.7,8.08,224.62,Mobile Payment,1533,538
58064,6/3/2021 0:52,193,555,106,1,23.44,23.44,28.77,-5.33,Mobile Payment,1718,579
92531,5/10/2021 2:57,197,556,104,3,158.09,474.27,10.84,463.43,Cash,1795,556
20405,11/11/2020 12:22,200,567,107,5,152.01,760.05,14.43,745.62,Cash,1788,500
14148,6/12/2021 17:09,111,561,101,4,161.01,644.04,9.99,634.05,Credit Card,1512,583
75059,12/24/2020 16:05,144,572,104,5,154.61,773.05,28.23,744.82,Cash,1007,512
27476,4/12/2021 4:18,120,591,101,2,131.98,263.96,29.13,234.83,Mobile Payment,1913,581
44164,6/9/2021 9:09,186,597,102,2,145.7,291.4,29.62,261.78,Cash,1415,528
